"frequency"
"Organic compounds; Lipids and lipid-like molecules; Steroids and steroid derivatives; Cholestane steroids; Cholesterols and derivatives"	3
"Organic compounds; Lipids and lipid-like molecules; Steroids and steroid derivatives; Delta-5-steroids"	32
"Organic compounds; Lipids and lipid-like molecules; Steroids and steroid derivatives; Halogenated steroids"	13
"Organic compounds; Lipids and lipid-like molecules; Steroids and steroid derivatives; Hydroxysteroids"	319
"Organic compounds; Lipids and lipid-like molecules; Steroids and steroid derivatives; Hydroxysteroids; 3-hydroxysteroids"	73
"Organic compounds; Lipids and lipid-like molecules; Steroids and steroid derivatives; Hydroxysteroids; 7-hydroxysteroids"	50
"Organic compounds; Lipids and lipid-like molecules; Steroids and steroid derivatives; Oxosteroids"	121
"Organic compounds; Lipids and lipid-like molecules; Steroids and steroid derivatives; Oxosteroids; 3-oxosteroids"	12
"Organic compounds; Lipids and lipid-like molecules; Steroids and steroid derivatives; Pregnane steroids"	62
"Organic compounds; Lipids and lipid-like molecules; Steroids and steroid derivatives; Pregnane steroids; Gluco/mineralocorticoids, progestogins and derivatives"	8
"Organic compounds; Lipids and lipid-like molecules; Steroids and steroid derivatives; Steroid acids"	47
"Organic compounds; Lipids and lipid-like molecules; Steroids and steroid derivatives; Steroid esters"	7
"Organic compounds; Lipids and lipid-like molecules; Steroids and steroid derivatives; Steroid lactones"	15
"Organic compounds; Lipids and lipid-like molecules; Steroids and steroid derivatives; Steroid lactones; Cardenolides and derivatives"	3
"Organic compounds; Lipids and lipid-like molecules; Steroids and steroid derivatives; Steroidal alkaloids"	79
"Organic compounds; Lipids and lipid-like molecules; Steroids and steroid derivatives; Steroidal alkaloids; Buxus alkaloids"	32
"Organic compounds; Lipids and lipid-like molecules; Steroids and steroid derivatives; Steroidal alkaloids; Cerveratrum-type alkaloids"	15
"Organic compounds; Lipids and lipid-like molecules; Steroids and steroid derivatives; Steroidal alkaloids; Pregnane-type alkaloids"	4
"Organic compounds; Lipids and lipid-like molecules; Steroids and steroid derivatives; Steroidal alkaloids; Spirosolanes and derivatives"	2
"Organic compounds; Lipids and lipid-like molecules; Steroids and steroid derivatives; Steroidal glycosides"	52
"Organic compounds; Lipids and lipid-like molecules; Steroids and steroid derivatives; Steroidal glycosides; Steroidal saponins"	8
"Organic compounds; Nucleosides, nucleotides, and analogues; 5-5-dinucleotides"	44
"Organic compounds; Nucleosides, nucleotides, and analogues; 5-deoxyribonucleosides"	9
"Organic compounds; Nucleosides, nucleotides, and analogues; 5-deoxyribonucleosides; 5-deoxy-5-thionucleosides"	8
"Organic compounds; Nucleosides, nucleotides, and analogues; Flavin nucleotides"	21
"Organic compounds; Nucleosides, nucleotides, and analogues; Imidazole ribonucleosides and ribonucleotides; 1-ribosyl-imidazolecarboxamides"	15
"Organic compounds; Nucleosides, nucleotides, and analogues; Purine nucleosides"	122
"Organic compounds; Nucleosides, nucleotides, and analogues; Purine nucleosides; Purine 2-deoxyribonucleosides"	15
"Organic compounds; Nucleosides, nucleotides, and analogues; Purine nucleosides; Purine 3-deoxyribonucleosides"	21
"Organic compounds; Nucleosides, nucleotides, and analogues; Purine nucleotides"	53
"Organic compounds; Nucleosides, nucleotides, and analogues; Purine nucleotides; Cyclic purine nucleotides"	1
"Organic compounds; Nucleosides, nucleotides, and analogues; Purine nucleotides; Cyclic purine nucleotides; 3,5-cyclic purine nucleotides"	74
"Organic compounds; Nucleosides, nucleotides, and analogues; Purine nucleotides; Purine nucleotide sugars"	26
"Organic compounds; Nucleosides, nucleotides, and analogues; Purine nucleotides; Purine ribonucleotides"	6
"Organic compounds; Nucleosides, nucleotides, and analogues; Purine nucleotides; Purine ribonucleotides; Purine ribonucleoside bisphosphates"	3
"Organic compounds; Nucleosides, nucleotides, and analogues; Purine nucleotides; Purine ribonucleotides; Purine ribonucleoside diphosphates"	21
"Organic compounds; Nucleosides, nucleotides, and analogues; Purine nucleotides; Purine ribonucleotides; Purine ribonucleoside monophosphates"	103
"Organic compounds; Nucleosides, nucleotides, and analogues; Pyrimidine nucleosides"	3
"Organic compounds; Nucleosides, nucleotides, and analogues; Pyrimidine nucleosides; Pyrimidine 2-deoxyribonucleosides"	58
"Organic compounds; Nucleosides, nucleotides, and analogues; Pyrimidine nucleotides"	1
"Organic compounds; Nucleosides, nucleotides, and analogues; Pyrimidine nucleotides; Pyrimidine deoxyribonucleotides; Pyrimidine deoxyribonucleoside monophosphates"	14
"Organic compounds; Nucleosides, nucleotides, and analogues; Pyrimidine nucleotides; Pyrimidine nucleotide sugars"	74
"Organic compounds; Nucleosides, nucleotides, and analogues; Pyrimidine nucleotides; Pyrimidine ribonucleotides"	9
"Organic compounds; Nucleosides, nucleotides, and analogues; Pyrimidine nucleotides; Pyrimidine ribonucleotides; Pyrimidine ribonucleoside diphosphates"	12
"Organic compounds; Nucleosides, nucleotides, and analogues; Pyrimidine nucleotides; Pyrimidine ribonucleotides; Pyrimidine ribonucleoside monophosphates"	7
"Organic compounds; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Azo imides"	28
"Organic compounds; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Organic nitro compounds"	23
"Organic compounds; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Organic nitro compounds; C-nitro compounds"	145
"Organic compounds; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds"	56
"Organic compounds; Organic acids and derivatives; Borinic acid derivatives; Borinic acids"	11
"Organic compounds; Organic acids and derivatives; Boronic acid derivatives"	142
"Organic compounds; Organic acids and derivatives; Boronic acid derivatives; Boronic acid esters"	6
"Organic compounds; Organic acids and derivatives; Boronic acid derivatives; Boronic acids"	13
"Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives"	51
"Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Alpha-halocarboxylic acids and derivatives"	19
"Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Amino acids, peptides, and analogues"	96
"Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Amino acids, peptides, and analogues; Amino acids and derivatives"	12120
"Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Amino acids, peptides, and analogues; Peptides"	4017
"Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Carboxylic acid derivatives"	6
"Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acid amides"	92
"Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters"	82
"Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acid hydrazides"	7
"Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Carboxylic acids"	130
"Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Dicarboxylic acids and derivatives"	137
"Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Dicarboxylic acids and derivatives; Thiodiacetic acid derivatives"	34
"Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Monocarboxylic acids and derivatives"	10
"Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Tetracarboxylic acids and derivatives"	18
"Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Tricarboxylic acids and derivatives"	23
"Organic compounds; Organic acids and derivatives; Hydroxy acids and derivatives"	39
"Organic compounds; Organic acids and derivatives; Hydroxy acids and derivatives; Beta hydroxy acids and derivatives"	60
"Organic compounds; Organic acids and derivatives; Hydroxy acids and derivatives; Medium-chain hydroxy acids and derivatives"	43
"Organic compounds; Organic acids and derivatives; Keto acids and derivatives; Alpha-keto acids and derivatives"	53
"Organic compounds; Organic acids and derivatives; Keto acids and derivatives; Gamma-keto acids and derivatives"	7
"Organic compounds; Organic acids and derivatives; Keto acids and derivatives; Medium-chain keto acids and derivatives"	16
"Organic compounds; Organic acids and derivatives; Keto acids and derivatives; Short-chain keto acids and derivatives"	6
"Organic compounds; Organic acids and derivatives; Organic carbonic acids and derivatives; Ureas"	11
"Organic compounds; Organic acids and derivatives; Organic dithiophosphoric acids and derivatives; Dithiophosphate O-esters"	5
"Organic compounds; Organic acids and derivatives; Organic dithiophosphoric acids and derivatives; Dithiophosphate S-esters"	33
"Organic compounds; Organic acids and derivatives; Organic phosphonic acids and derivatives"	9
"Organic compounds; Organic acids and derivatives; Organic phosphonic acids and derivatives; Organic phosphonic acids"	19
"Organic compounds; Organic acids and derivatives; Organic phosphoric acids and derivatives"	45
"Organic compounds; Organic acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters"	22
"Organic compounds; Organic acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Alkyl phosphates"	6
"Organic compounds; Organic acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Phosphoethanolamines"	2
"Organic compounds; Organic acids and derivatives; Organic sulfonic acids and derivatives; Organosulfonic acids and derivatives"	22
