"frequency"
"Carbohydrates; Pseudoalkaloids; Purine nucleostides"	6
"Carbohydrates; Saccharides; Disaccharides"	212
"Carbohydrates; Saccharides; Miscellaneous apocarotenoids"	3
"Carbohydrates; Saccharides; Monosaccharides"	166
"Carbohydrates; Saccharides; Polysaccharides"	91
"Carbohydrates; Small peptides; Aminoacids"	12
"Carbohydrates; Small peptides; Aminoglycosides"	13
"Carbohydrates; Small peptides; Aminosugars"	12
"Carbohydrates; Small peptides; Dipeptides"	5
"Carbohydrates; Small peptides; N-acyl amines"	19
"Carbohydrates; Small peptides; Purine nucleostides"	19
"Carbohydrates; Small peptides; Pyrimidine nucleostides"	14
"Carbohydrates; Small peptides; Tripeptides"	50
"Carbohydrates; Tryptophan alkaloids; Purine nucleostides"	3
"Carbohydrates; Tyrosine alkaloids; Polysaccharides"	9
"Fatty acids; Cyclic polyketides; Furans"	2
"Fatty acids; Cyclic polyketides; Macrolide lactones"	4
"Fatty acids; Diterpenoids; Halogenated hydrocarbons"	26
"Fatty acids; Diterpenoids; Kaurane and Phyllocladane diterpenoids"	18
"Fatty acids; Diterpenoids; Monocyclic guanidine alkaloids"	35
"Fatty acids; Diterpenoids; Sphingoid bases"	4
"Fatty acids; Eicosanoids; Fatty alcohols"	3
"Fatty acids; Eicosanoids; Hydroxy fatty acids"	2
"Fatty acids; Eicosanoids; Hydroxy-hydroperoxyeicosapentaenoic acids"	21
"Fatty acids; Eicosanoids; Leukotrienes"	17
"Fatty acids; Eicosanoids; N-acyl amines"	6
"Fatty acids; Eicosanoids; Pregnane steroids"	4
"Fatty acids; Eicosanoids; Prostaglandins"	3
"Fatty acids; Eicosanoids; Thromboxanes"	19
"Fatty acids; Eicosanoids; Tripeptides"	23
"Fatty acids; Fatty Acids and Conjugates; Amino fatty acids"	54
"Fatty acids; Fatty Acids and Conjugates; Aminoacids"	12
"Fatty acids; Fatty Acids and Conjugates; Androstane steroids"	6
"Fatty acids; Fatty Acids and Conjugates; Branched fatty acids"	72
"Fatty acids; Fatty Acids and Conjugates; Dicarboxylic acids"	163
"Fatty acids; Fatty Acids and Conjugates; Dipeptides"	4
"Fatty acids; Fatty Acids and Conjugates; Fatty alcohols"	46
"Fatty acids; Fatty Acids and Conjugates; Hydroxy fatty acids"	266
"Fatty acids; Fatty Acids and Conjugates; Hydroxy-hydroperoxyeicosatetraenoic acids"	8
"Fatty acids; Fatty Acids and Conjugates; Open-chain polyketides"	4
"Fatty acids; Fatty Acids and Conjugates; Other Octadecanoids"	10
"Fatty acids; Fatty Acids and Conjugates; Oxygenated hydrocarbons"	1
"Fatty acids; Fatty Acids and Conjugates; Phenylalanine-derived alkaloids"	5
"Fatty acids; Fatty Acids and Conjugates; Polyamines"	9
"Fatty acids; Fatty Acids and Conjugates; Thia fatty acids"	74
"Fatty acids; Fatty Acids and Conjugates; Unsaturated fatty acids"	69
"Fatty acids; Fatty Acids and Conjugates; Wax monoesters"	23
"Fatty acids; Fatty acyl glycosides; Ascarosides"	6
"Fatty acids; Fatty acyl glycosides; Fatty acyl glycosides of mono- and disaccharides"	27
"Fatty acids; Fatty acyl glycosides; Glycosylmonoacylglycerols"	1
"Fatty acids; Fatty acyl glycosides; Monosaccharides"	1
"Fatty acids; Fatty acyls; Aminoacids"	21
"Fatty acids; Fatty acyls; Fatty alcohols"	474
"Fatty acids; Fatty acyls; Fatty aldehydes"	84
"Fatty acids; Fatty acyls; Halogenated hydrocarbons"	74
"Fatty acids; Fatty acyls; Hydrocarbons"	218
"Fatty acids; Fatty acyls; Labdane diterpenoids"	4
"Fatty acids; Fatty acyls; Oxygenated hydrocarbons"	31
"Fatty acids; Fatty acyls; Polyamines"	36
"Fatty acids; Fatty acyls; Thia fatty acids"	45
"Fatty acids; Fatty amides; Ceramides"	6
"Fatty acids; Fatty amides; Leukotrienes"	35
"Fatty acids; Fatty amides; N-acyl amines"	81
"Fatty acids; Fatty amides; Open-chain polyketides"	17
"Fatty acids; Fatty amides; Polyamines"	1
"Fatty acids; Fatty amides; Sphingoid bases"	2
"Fatty acids; Fatty esters; Fatty acyl carnitines"	16
"Fatty acids; Fatty esters; Fatty acyl CoAs"	54
"Fatty acids; Fatty esters; Hydroxy fatty acids"	3
"Fatty acids; Fatty esters; Open-chain polyketides"	44
"Fatty acids; Fatty esters; Pinane monoterpenoids"	12
"Fatty acids; Fatty esters; Unsaturated fatty acids"	3
"Fatty acids; Fatty esters; Wax monoesters"	98
"Fatty acids; Glycerolipids; Diacylglycerols"	37
"Fatty acids; Glycerolipids; Glycosyldiacylglycerols"	42
"Fatty acids; Glycerolipids; Glycosylmonoacylglycerols"	166
"Fatty acids; Glycerolipids; Monoacylglycerols"	5
"Fatty acids; Glycerolipids; Sophorolipids"	10
"Fatty acids; Glycerophospholipids; Glycerophosphates"	10
"Fatty acids; Glycerophospholipids; Glycerophosphocholines"	42
"Fatty acids; Glycerophospholipids; Glycerophosphoethanolamines"	396
"Fatty acids; Glycerophospholipids; Glycerophosphoglycerols"	13
"Fatty acids; Glycerophospholipids; Glycerophosphoinositols"	11
"Fatty acids; Glycerophospholipids; Glycerophosphoserines"	5
"Fatty acids; Glycerophospholipids; N-acyl amines"	7
"Fatty acids; Glycerophospholipids; Oxidized glycerophospholipids"	6
"Fatty acids; Linear polyketides; Fatty acyl carnitines"	4
"Fatty acids; Linear polyketides; Open-chain polyketides"	90
"Fatty acids; Linear polyketides; Oxo fatty acids"	10
"Fatty acids; Linear polyketides; Phoslactomycins or Phosphazomycins"	3
"Fatty acids; Lysine alkaloids; Acetate-derived alkaloids"	32
"Fatty acids; Lysine alkaloids; N-acyl amines"	35
"Fatty acids; Lysine alkaloids; Piperidine alkaloids"	24
"Fatty acids; Macrolides; Erythromycins"	14
"Fatty acids; Macrolides; Macrolide lactones"	2
"Fatty acids; Monoterpenoids; Fatty alcohols"	3
"Fatty acids; Monoterpenoids; Jasmonic acids"	14
"Fatty acids; Monoterpenoids; Menthane monoterpenoids"	2
"Fatty acids; Monoterpenoids; Phenylalanine-derived alkaloids"	6
"Fatty acids; Monoterpenoids; Pinane monoterpenoids"	1
"Fatty acids; Monoterpenoids; Polyamines"	2
"Fatty acids; Monoterpenoids; Simple aromatic polyketides"	3
"Fatty acids; Nucleosides; Pyrimidine nucleostides"	1
"Fatty acids; Octadecanoids; Other Octadecanoids"	75
"Fatty acids; Oligopeptides; Lipopeptides"	4
"Fatty acids; Oligopeptides; Polyamines"	1
"Fatty acids; Ornithine alkaloids; Aminoacids"	7
"Fatty acids; Ornithine alkaloids; Dipeptides"	3
"Fatty acids; Ornithine alkaloids; Polyamines"	112
"Fatty acids; Phenolic acids C6-C1; Simple phenolic acids"	40
"Fatty acids; Phenylpropanoids C6-C3; Cinnamic acids and derivatives"	24
"Fatty acids; Pseudoalkaloids transamidation; Ceramides"	8
"Fatty acids; Pseudoalkaloids transamidation; N-acyl amines"	8
"Fatty acids; Pseudoalkaloids transamidation; Steroidal alkaloids"	3
"Fatty acids; Pseudoalkaloids; Steroidal alkaloids"	74
"Fatty acids; Saccharides; Dicarboxylic acids"	3
"Fatty acids; Saccharides; Monosaccharides"	20
"Fatty acids; Small peptides; Aminoacids"	25
"Fatty acids; Small peptides; Leukotrienes"	5
"Fatty acids; Small peptides; Polyamines"	30
"Fatty acids; Sphingolipids; Ceramides"	180
"Fatty acids; Sphingolipids; Cholane steroids"	7
"Fatty acids; Sphingolipids; Glycerophosphocholines"	4
"Fatty acids; Sphingolipids; Macrotetrolides"	13
"Fatty acids; Sphingolipids; N-acyl amines"	21
"Fatty acids; Sphingolipids; Neutral glycosphingolipids"	80
"Fatty acids; Sphingolipids; Open-chain polyketides"	47
"Fatty acids; Sphingolipids; Prostaglandins"	13
"Fatty acids; Sphingolipids; Sphingoid bases"	15
"Fatty acids; Sphingolipids; Unsaturated fatty acids"	12
"Fatty acids; Steroids; Fatty alcohols"	2
"Fatty acids; Steroids; Open-chain polyketides"	11
"Fatty acids; Steroids; Pregnane steroids"	36
"Fatty acids; Steroids; Unsaturated fatty acids"	23
"Polyketides; Aromatic polyketides; Catechols with side chains"	18
"Polyketides; Aromatic polyketides; Depsides"	37
"Polyketides; Aromatic polyketides; Fatty alcohols"	3
"Polyketides; Aromatic polyketides; Simple aromatic polyketides"	3
"Polyketides; Chromanes; Azaphilones"	31
"Polyketides; Chromanes; Chromones"	19
"Polyketides; Coumarins; Simple coumarins"	3
"Polyketides; Cyclic polyketides; 2-pyrone derivatives"	44
"Polyketides; Cyclic polyketides; Benzoquinones"	3
"Polyketides; Cyclic polyketides; Chromones"	1
"Polyketides; Cyclic polyketides; Cinnamic acids and derivatives"	8
"Polyketides; Cyclic polyketides; Furans"	26
"Polyketides; Cyclic polyketides; Iridoids monoterpenoids"	6
"Polyketides; Cyclic polyketides; Lactones"	3
"Polyketides; Cyclic polyketides; Miscellaneous polyketides"	5
"Polyketides; Cyclic polyketides; Phthalide derivatives"	3
"Polyketides; Cyclic polyketides; Simple cyclic polyketides"	3
"Polyketides; Cyclic polyketides; Simple phenolic acids"	56
"Polyketides; Diphenyl ethers DPEs; Fungal DPEs"	3
"Polyketides; Diterpenoids; Open-chain polyketides"	3
"Polyketides; Fatty Acids and Conjugates; Unsaturated fatty acids"	6
"Polyketides; Fatty acyl glycosides; Ascarosides"	3
"Polyketides; Fatty amides; N-acyl amines"	3
"Polyketides; Flavonoids; Flavonols"	3
"Polyketides; Glycerophospholipids; Glycerophosphoethanolamines"	6
"Polyketides; Linear polyketides; Cyclic peptides"	3
"Polyketides; Linear polyketides; Depsipeptides"	18
"Polyketides; Linear polyketides; Fatty acyl glycosides of mono- and disaccharides"	15
"Polyketides; Linear polyketides; Macrolide lactones"	14
"Polyketides; Linear polyketides; Open-chain polyketides"	232
"Polyketides; Linear polyketides; Steroidal alkaloids"	11
"Polyketides; Lysine alkaloids; Unsaturated fatty acids"	6
"Polyketides; Macrolides; Depsipeptides"	115
"Polyketides; Macrolides; Epothilones"	13
"Polyketides; Macrolides; Erythromycins"	201
"Polyketides; Macrolides; Macrolide lactones"	127
"Polyketides; Macrolides; Oligomycins"	3
"Polyketides; Macrolides; Open-chain polyketides"	41
"Polyketides; Macrolides; Steroidal alkaloids"	33
"Polyketides; Macrolides; Thiodiketopiperazine alkaloids"	4
"Polyketides; Meroterpenoids; Acyl phloroglucinols"	7
"Polyketides; Meroterpenoids; Catechols with side chains"	4
"Polyketides; Meroterpenoids; Isoquinoline alkaloids"	31
"Polyketides; Meroterpenoids; Other polyketide meroterpenoids"	2
"Polyketides; Meroterpenoids; Polyprenylated cyclic polyketides Hop meroterpenoids"	31
"Polyketides; Mitomycin derivatives; Mitomycins"	3
"Polyketides; Monoterpenoids; Iridoids monoterpenoids"	65
"Polyketides; Monoterpenoids; Monocyclic monoterpenoids"	5
"Polyketides; Naphthalenes; Bisnaphthalenes"	1
"Polyketides; Naphthalenes; Naphthoquinones"	3
"Polyketides; Naphthalenes; Simple phenolic acids"	10
"Polyketides; Nucleosides; Erythromycins"	7
"Polyketides; Oligopeptides; Ceramides"	32
"Polyketides; Oligopeptides; Cyclic peptides"	155
"Polyketides; Oligopeptides; Depsipeptides"	224
"Polyketides; Oligopeptides; Lipopeptides"	12
"Polyketides; Oligopeptides; Open-chain polyketides"	51
"Polyketides; Ornithine alkaloids; Depsipeptides"	31
"Polyketides; Peptide alkaloids; Steroidal alkaloids"	21
"Polyketides; Phenolic acids C6-C1; Simple phenolic acids"	1
"Polyketides; Phloroglucinols; Acyl phloroglucinols"	6
"Polyketides; Phloroglucinols; Simple phenolic acids"	3
"Polyketides; Polycyclic aromatic polyketides; Angucyclines"	11
"Polyketides; Polycyclic aromatic polyketides; Anthraquinones and anthrones"	28
"Polyketides; Polycyclic aromatic polyketides; Cyclic peptides"	3
"Polyketides; Polycyclic aromatic polyketides; Depsipeptides"	26
"Polyketides; Polycyclic aromatic polyketides; Penicillins"	4
"Polyketides; Polycyclic aromatic polyketides; Simple coumarins"	2
"Polyketides; Polycyclic aromatic polyketides; Terpenoid alkaloids"	10
"Polyketides; Polycyclic aromatic polyketides; Tetracyclines"	11
"Polyketides; Polycyclic aromatic polyketides; Thiodiketopiperazine alkaloids"	1
"Polyketides; Polyethers; Open-chain polyketides"	54
"Polyketides; Polyethers; Polyether ionophores"	44
"Polyketides; Proline alkaloids; Furans"	11
"Polyketides; Sesquiterpenoids; Simple phenolic acids"	3
"Polyketides; Small peptides; Dipeptides"	3
"Polyketides; Small peptides; Simple coumarins"	5
"Polyketides; Sphingolipids; Macrolide lactones"	8
"Polyketides; Steroids; Ecdysteroids"	13
"Polyketides; Steroids; Open-chain polyketides"	19
"Polyketides; Triterpenoids; Macrolide lactones"	4
"Polyketides; Tryptophan alkaloids; Cyclic peptides"	31
"Polyketides; Tryptophan alkaloids; Depsipeptides"	32
"Polyketides; Tryptophan alkaloids; Isoquinoline alkaloids"	11
"Polyketides; Tryptophan alkaloids; Pyridine alkaloids"	12
"Polyketides; Tryptophan alkaloids; Simple coumarins"	3
"Polyketides; Tyrosine alkaloids; Isoquinoline alkaloids"	3
"Shikimates and Phenylpropanoids; Anthranilic acid alkaloids; Simple coumarins"	3
"Shikimates and Phenylpropanoids; Aromatic polyketides; Depsides"	9
"Shikimates and Phenylpropanoids; Coumarins; Fatty aldehydes"	23
"Shikimates and Phenylpropanoids; Coumarins; Oligomeric stibenes"	21
"Shikimates and Phenylpropanoids; Coumarins; Pyridine alkaloids"	1
"Shikimates and Phenylpropanoids; Coumarins; Simple coumarins"	165
"Shikimates and Phenylpropanoids; Cyclic polyketides; Simple phenolic acids"	23
"Shikimates and Phenylpropanoids; Diarylheptanoids; Gallotannins"	3
"Shikimates and Phenylpropanoids; Diazotetronic acids and derivatives; Pulvinones"	3
"Shikimates and Phenylpropanoids; Diphenyl ethers DPEs; Marine-bacterial DPEs"	15
"Shikimates and Phenylpropanoids; Fatty Acids and Conjugates; Cinnamic acids and derivatives"	7
"Shikimates and Phenylpropanoids; Fatty Acids and Conjugates; Simple phenolic acids"	2
"Shikimates and Phenylpropanoids; Fatty acyls; Dicarboxylic acids"	34
"Shikimates and Phenylpropanoids; Fatty acyls; Fatty alcohols"	10
"Shikimates and Phenylpropanoids; Fatty acyls; Halogenated hydrocarbons"	21
"Shikimates and Phenylpropanoids; Fatty acyls; Tropolones and derivatives Shikimate"	3
"Shikimates and Phenylpropanoids; Flavonoids; Anthraquinones and anthrones"	3
"Shikimates and Phenylpropanoids; Flavonoids; Chalcones"	116
"Shikimates and Phenylpropanoids; Flavonoids; Chromones"	7
"Shikimates and Phenylpropanoids; Flavonoids; Cinnamic acids and derivatives"	1
"Shikimates and Phenylpropanoids; Flavonoids; Dihydroflavonols"	3
"Shikimates and Phenylpropanoids; Flavonoids; Flavan-3-ols"	6
"Shikimates and Phenylpropanoids; Flavonoids; Flavanones"	118
"Shikimates and Phenylpropanoids; Flavonoids; Flavones"	512
"Shikimates and Phenylpropanoids; Flavonoids; Flavonols"	315
"Shikimates and Phenylpropanoids; Flavonoids; Flavonostilbenes"	5
"Shikimates and Phenylpropanoids; Flavonoids; Gallotannins"	3
"Shikimates and Phenylpropanoids; Flavonoids; Isoflavones"	7
"Shikimates and Phenylpropanoids; Flavonoids; Monomeric stilbenes"	6
"Shikimates and Phenylpropanoids; Flavonoids; Neoflavonoids"	2
"Shikimates and Phenylpropanoids; Flavonoids; Neolignans"	3
"Shikimates and Phenylpropanoids; Flavonoids; Oligomeric stibenes"	44
"Shikimates and Phenylpropanoids; Flavonoids; p-Terphenyls"	2
"Shikimates and Phenylpropanoids; Flavonoids; Polysaccharides"	3
"Shikimates and Phenylpropanoids; Flavonoids; Proanthocyanins"	10
"Shikimates and Phenylpropanoids; Flavonoids; Secoiridoid monoterpenoids"	4
"Shikimates and Phenylpropanoids; Fluorenes; Selaginellins"	6
"Shikimates and Phenylpropanoids; Isoflavonoids; Arylnaphthalene and aryltetralin lignans"	3
"Shikimates and Phenylpropanoids; Isoflavonoids; Coumaronochromones"	4
"Shikimates and Phenylpropanoids; Isoflavonoids; Flavanones"	10
"Shikimates and Phenylpropanoids; Isoflavonoids; Flavones"	3
"Shikimates and Phenylpropanoids; Isoflavonoids; Iridoids monoterpenoids"	10
"Shikimates and Phenylpropanoids; Isoflavonoids; Isoflavones"	12
"Shikimates and Phenylpropanoids; Isoflavonoids; Neolignans"	2
"Shikimates and Phenylpropanoids; Isoflavonoids; Pterocarpan"	3
"Shikimates and Phenylpropanoids; Lignans; Arylnaphthalene and aryltetralin lignans"	19
"Shikimates and Phenylpropanoids; Lignans; Chalcones"	3
"Shikimates and Phenylpropanoids; Lignans; Cinnamic acids and derivatives"	11
"Shikimates and Phenylpropanoids; Lignans; Dibenzylbutane lignans"	1
"Shikimates and Phenylpropanoids; Lignans; Estrane steroids"	3
"Shikimates and Phenylpropanoids; Lignans; Flavanones"	5
"Shikimates and Phenylpropanoids; Lignans; Furofuranoid lignans"	3
"Shikimates and Phenylpropanoids; Lignans; Iridoids monoterpenoids"	22
"Shikimates and Phenylpropanoids; Lignans; Isoflavones"	18
"Shikimates and Phenylpropanoids; Lignans; Isoquinoline alkaloids"	9
"Shikimates and Phenylpropanoids; Lignans; Linear diarylheptanoids"	2
"Shikimates and Phenylpropanoids; Lignans; Monomeric stilbenes"	33
"Shikimates and Phenylpropanoids; Lignans; Naphthoquinones"	1
"Shikimates and Phenylpropanoids; Lignans; Neolignans"	6
"Shikimates and Phenylpropanoids; Lignans; Thiodiketopiperazine alkaloids"	3
"Shikimates and Phenylpropanoids; Lysine alkaloids; Penicillins"	4
"Shikimates and Phenylpropanoids; Meroterpenoids; Simple coumarins"	3
"Shikimates and Phenylpropanoids; Monoterpenoids; Furofuranoid lignans"	3
"Shikimates and Phenylpropanoids; Monoterpenoids; Iridoids monoterpenoids"	23
"Shikimates and Phenylpropanoids; Monoterpenoids; Isoflavones"	8
"Shikimates and Phenylpropanoids; Monoterpenoids; Menthane monoterpenoids"	7
"Shikimates and Phenylpropanoids; Monoterpenoids; Pinane monoterpenoids"	3
"Shikimates and Phenylpropanoids; Monoterpenoids; Secoiridoid monoterpenoids"	10
"Shikimates and Phenylpropanoids; Monoterpenoids; Simple phenolic acids"	1
"Shikimates and Phenylpropanoids; Nicotinic acid alkaloids; Pyridine alkaloids"	22
"Shikimates and Phenylpropanoids; Phenanthrenoids; Phenanthrenes"	17
"Shikimates and Phenylpropanoids; Phenolic acids C6-C1; Anthraquinones and anthrones"	3
"Shikimates and Phenylpropanoids; Phenolic acids C6-C1; Cinnamic acids and derivatives"	11
"Shikimates and Phenylpropanoids; Phenolic acids C6-C1; Dicarboxylic acids"	36
"Shikimates and Phenylpropanoids; Phenolic acids C6-C1; Gallotannins"	39
"Shikimates and Phenylpropanoids; Phenolic acids C6-C1; Phenylethanoids"	3
"Shikimates and Phenylpropanoids; Phenolic acids C6-C1; Shikimic acids and derivatives"	38
"Shikimates and Phenylpropanoids; Phenolic acids C6-C1; Simple phenolic acids"	242
"Shikimates and Phenylpropanoids; Phenylethanoids C6-C2; Acyl phloroglucinols"	3
"Shikimates and Phenylpropanoids; Phenylethanoids C6-C2; Linear diarylheptanoids"	3
"Shikimates and Phenylpropanoids; Phenylethanoids C6-C2; Phenylethanoids"	41
"Shikimates and Phenylpropanoids; Phenylethanoids C6-C2; Simple phenolic acids"	3
"Shikimates and Phenylpropanoids; Phenylpropanoids C6-C3; Chalcones"	1
"Shikimates and Phenylpropanoids; Phenylpropanoids C6-C3; Cinnamic acids and derivatives"	186
"Shikimates and Phenylpropanoids; Phenylpropanoids C6-C3; Iridoids monoterpenoids"	18
"Shikimates and Phenylpropanoids; Phenylpropanoids C6-C3; Simple coumarins"	3
"Shikimates and Phenylpropanoids; Phenylpropanoids C6-C3; Trichothecane sesquiterpenoids"	3
"Shikimates and Phenylpropanoids; Polycyclic aromatic polyketides; Anthraquinones and anthrones"	3
"Shikimates and Phenylpropanoids; Polycyclic aromatic polyketides; Simple coumarins"	3
"Shikimates and Phenylpropanoids; Pseudoalkaloids; Cephalosporins"	26
"Shikimates and Phenylpropanoids; Pseudoalkaloids; Phenylalanine-derived alkaloids"	5
"Shikimates and Phenylpropanoids; Saccharides; Flavonols"	3
"Shikimates and Phenylpropanoids; Saccharides; Phenylethanoids"	3
"Shikimates and Phenylpropanoids; Saccharides; Polysaccharides"	8
"Shikimates and Phenylpropanoids; Small peptides; Aminoacids"	64
"Shikimates and Phenylpropanoids; Stilbenoids; Anthraquinones and anthrones"	3
"Shikimates and Phenylpropanoids; Stilbenoids; Flavanones"	9
"Shikimates and Phenylpropanoids; Stilbenoids; Oligomeric stibenes"	81
"Shikimates and Phenylpropanoids; Terphenyls; Anthraquinones and anthrones"	4
"Shikimates and Phenylpropanoids; Tropolones; Simple phenolic acids"	7
"Shikimates and Phenylpropanoids; Tropolones; Tropolones and derivatives Shikimate"	30
"Shikimates and Phenylpropanoids; Tryptophan alkaloids; Isoquinoline alkaloids"	20
"Shikimates and Phenylpropanoids; Tryptophan alkaloids; Simple coumarins"	3
"Shikimates and Phenylpropanoids; Tyrosine alkaloids; Arylnaphthalene and aryltetralin lignans"	7
"Terpenoids; Alkylresorcinols; Triacylglycerols"	3
"Terpenoids; Apocarotenoids; Acetogenins"	1
"Terpenoids; Apocarotenoids; Apocarotenoids β-"	35
"Terpenoids; Apocarotenoids; Apocarotenoidsε-"	10
"Terpenoids; Apocarotenoids; Megastigmanes"	13
"Terpenoids; Apocarotenoids; Menthane monoterpenoids"	13
"Terpenoids; Aromatic polyketides; Depsides"	3
"Terpenoids; Carotenoids C40; Carotenoids C40, β-β"	55
"Terpenoids; Carotenoids C40; Cholestane steroids"	3
"Terpenoids; Carotenoids C50; Carotenoids C40, β-β"	3
"Terpenoids; Coumarins; Terpenoid tetrahydroisoquinoline alkaloids"	2
"Terpenoids; Cyclic polyketides; Simple amide alkaloids"	2
"Terpenoids; Diterpenoids; Amphilectane diterpenoids"	31
"Terpenoids; Diterpenoids; Androstane steroids"	29
"Terpenoids; Diterpenoids; Aromadendrane sesquiterpenoids"	20
"Terpenoids; Diterpenoids; Baccharane triterpenoids"	3
"Terpenoids; Diterpenoids; Colensane and Clerodane diterpenoids"	28
"Terpenoids; Diterpenoids; Eunicellane diterpenoids"	38
"Terpenoids; Diterpenoids; Kaurane and Phyllocladane diterpenoids"	7
"Terpenoids; Diterpenoids; Labdane diterpenoids"	29
"Terpenoids; Diterpenoids; Pregnane steroids"	68
"Terpenoids; Diterpenoids; Prenyl quinone meroterpenoids"	2
"Terpenoids; Diterpenoids; Secoiridoid monoterpenoids"	3
"Terpenoids; Diterpenoids; Sphingoid bases"	5
"Terpenoids; Diterpenoids; Steroidal alkaloids"	20
"Terpenoids; Diterpenoids; Tetracyclic diterpenoids"	43
"Terpenoids; Diterpenoids; Unsaturated fatty acids"	3
"Terpenoids; Eicosanoids; Hydroxy-hydroperoxyeicosatetraenoic acids"	4
"Terpenoids; Eicosanoids; Prostaglandins"	4
"Terpenoids; Fatty Acids and Conjugates; Unsaturated fatty acids"	32
"Terpenoids; Fatty acyl glycosides; Kaurane and Phyllocladane diterpenoids"	19
"Terpenoids; Fatty acyls; Fatty alcohols"	10
"Terpenoids; Flavonoids; Chalcones"	11
"Terpenoids; Glycerolipids; Glycosylmonoacylglycerols"	13
"Terpenoids; Linear polyketides; Cholane steroids"	2
"Terpenoids; Linear polyketides; Diacylglycerols"	17
"Terpenoids; Linear polyketides; Open-chain polyketides"	32
"Terpenoids; Lysine alkaloids; Lipopeptides"	28
"Terpenoids; Lysine alkaloids; Piperidine alkaloids"	41
"Terpenoids; Lysine alkaloids; Pregnane steroids"	10
"Terpenoids; Lysine alkaloids; Steroidal alkaloids"	18
"Terpenoids; Macrolides; Ansa macrolides"	6
"Terpenoids; Macrolides; Boromycins"	6
"Terpenoids; Macrolides; Carotenoids C40, β-β"	29
"Terpenoids; Macrolides; Labdane diterpenoids"	29
"Terpenoids; Macrolides; Open-chain polyketides"	39
"Terpenoids; Macrolides; Spirotetronate macrolides"	27
"Terpenoids; Macrolides; Steroidal alkaloids"	7
"Terpenoids; Macrolides; Terpenoid tetrahydroisoquinoline alkaloids"	31
"Terpenoids; Macrolides; Thiodiketopiperazine alkaloids"	3
"Terpenoids; Meroterpenoids; Catechols with side chains"	3
"Terpenoids; Meroterpenoids; Open-chain polyketides"	3
"Terpenoids; Meroterpenoids; Other polyketide meroterpenoids"	7
"Terpenoids; Meroterpenoids; Tetraketide meroterpenoids"	52
"Terpenoids; Monoterpenoids; Acyclic monoterpenoids"	1
"Terpenoids; Monoterpenoids; Aminoacids"	11
"Terpenoids; Monoterpenoids; Carboline alkaloids"	3
"Terpenoids; Monoterpenoids; Caryophyllane sesquiterpenoids"	3
"Terpenoids; Monoterpenoids; Cinnamic acids and derivatives"	6
"Terpenoids; Monoterpenoids; Disaccharides"	2
"Terpenoids; Monoterpenoids; Iridoids monoterpenoids"	38
"Terpenoids; Monoterpenoids; Irregular monoterpenoids"	6
"Terpenoids; Monoterpenoids; Limonoids"	1
"Terpenoids; Monoterpenoids; Menthane monoterpenoids"	20
"Terpenoids; Monoterpenoids; N-acyl amines"	12
"Terpenoids; Monoterpenoids; Penicillins"	4
"Terpenoids; Monoterpenoids; Phenylethanoids"	6
"Terpenoids; Monoterpenoids; Pinane monoterpenoids"	301
"Terpenoids; Monoterpenoids; Polysaccharides"	6
"Terpenoids; Monoterpenoids; Pyrimidine nucleostides"	4
"Terpenoids; Monoterpenoids; Quinolizidine alkaloids"	3
"Terpenoids; Monoterpenoids; Secoiridoid monoterpenoids"	78
"Terpenoids; Monoterpenoids; Trichothecane sesquiterpenoids"	4
"Terpenoids; Mycosporine derivatives; Mycosporine and Mycosporine-like amino acids"	2
"Terpenoids; Octadecanoids; 12-oxophytodienoic acid metabolites"	17
"Terpenoids; Oligopeptides; Cyclic peptides"	20
"Terpenoids; Oligopeptides; Lipopeptides"	6
"Terpenoids; Oligopeptides; Microginins"	11
"Terpenoids; Oligopeptides; Steroidal alkaloids"	4
"Terpenoids; Ornithine alkaloids; Aspidosperma type"	6
"Terpenoids; Phenolic acids C6-C1; Simple phenolic acids"	8
"Terpenoids; Polyethers; Cycloartane triterpenoids"	7
"Terpenoids; Polyethers; Dammarane and Protostane triterpenoids"	14
"Terpenoids; Polyprenols; Polyprenol derivatives"	6
"Terpenoids; Pseudoalkaloids transamidation; Steroidal alkaloids"	45
"Terpenoids; Pseudoalkaloids; Abietane diterpenoids"	3
"Terpenoids; Pseudoalkaloids; Oleanane triterpenoids"	2
"Terpenoids; Pseudoalkaloids; Open-chain polyketides"	13
"Terpenoids; Pseudoalkaloids; Phenylalanine-derived alkaloids"	3
"Terpenoids; Pseudoalkaloids; Piperidine alkaloids"	7
"Terpenoids; Pseudoalkaloids; Pregnane steroids"	3
"Terpenoids; Pseudoalkaloids; Steroidal alkaloids"	105
"Terpenoids; Saccharides; Polysaccharides"	7
"Terpenoids; Sesquiterpenoids; Acyclic monoterpenoids"	48
"Terpenoids; Sesquiterpenoids; Caryophyllane sesquiterpenoids"	55
"Terpenoids; Sesquiterpenoids; Daucane sesquiterpenoids"	3
"Terpenoids; Sesquiterpenoids; Decalins with side chains"	9
"Terpenoids; Sesquiterpenoids; Drimane sesquiterpenoids"	16
"Terpenoids; Sesquiterpenoids; Estrane steroids"	3
"Terpenoids; Sesquiterpenoids; Farnesane sesquiterpenoids"	36
"Terpenoids; Sesquiterpenoids; Fatty alcohols"	52
"Terpenoids; Sesquiterpenoids; Guaiane sesquiterpenoids"	7
"Terpenoids; Sesquiterpenoids; Iridoids monoterpenoids"	3
"Terpenoids; Sesquiterpenoids; Linear diarylheptanoids"	2
